target_pnc,target_name,all-associations,count-per-association
Nordstream-Schwesig,Manuela Schwesig,wirtschaftsbeziehungen,1
Nordstream-Schwesig,Manuela Schwesig,deutsch-russische beziehungen,1
Nordstream-Schwesig,Manuela Schwesig,kontroversen,1
Nordstream-Schwesig,Manuela Schwesig,käuflich,1
Nordstream-Schwesig,Manuela Schwesig,abhängig,1
Nordstream-Schwesig,Manuela Schwesig,verschleiernd,1
Nordstream-Schwesig,Manuela Schwesig,geheim,1
Nordstream-Schwesig,Manuela Schwesig,putin,1
Nordstream-Schwesig,Manuela Schwesig,bundestag,1
Nordstream-Schwesig,Manuela Schwesig,schleswig-holstein,1
Nordstream-Schwesig,Manuela Schwesig,einsatz für nordstream,1
Nordstream-Schwesig,Manuela Schwesig,pipeline nach russland,1
Nordstream-Schwesig,Manuela Schwesig,nordstream 1 und 2,1
Nordstream-Schwesig,Manuela Schwesig,ministerpräsident mecklenburg-vorpommern,1
Nordstream-Schwesig,Manuela Schwesig,nordstream-pipeline-projekt,1
Nordstream-Schwesig,Manuela Schwesig,absprachen mit russland,1
Nordstream-Schwesig,Manuela Schwesig,ministerpräsidentin in mecklenburg-vorpommern,1
Nordstream-Schwesig,Manuela Schwesig,nordstream-stiftung,1
Nordstream-Schwesig,Manuela Schwesig,mecklenburg-vorpommern,1
Nordstream-Schwesig,Manuela Schwesig,ministerpräsidentin,1
Nordstream-Schwesig,Manuela Schwesig,ostseepipeline,1
Nordstream-Schwesig,Manuela Schwesig,gas,1
Nordstream-Schwesig,Manuela Schwesig,russland,1
Notbremse-Söder,Markus Söder,csu,5
Notbremse-Söder,Markus Söder,corona-pandemie,3
Notbremse-Söder,Markus Söder,bayern,3
Notbremse-Söder,Markus Söder,pandemie,2
Notbremse-Söder,Markus Söder,krisenmanagement,1
Notbremse-Söder,Markus Söder,autorität,1
Notbremse-Söder,Markus Söder,flüchtlingsdebatte,1
Notbremse-Söder,Markus Söder,stammtisch,1
Notbremse-Söder,Markus Söder,urig,1
Notbremse-Söder,Markus Söder,plump,1
Notbremse-Söder,Markus Söder,harte maßnahmen in corona-hotspots,1
Notbremse-Söder,Markus Söder,ausgangsbeschränkungen,1
Notbremse-Söder,Markus Söder,corona-diktatur,1
Notbremse-Söder,Markus Söder,reaktionär,1
Notbremse-Söder,Markus Söder,notbreme hinsichtlich zuwanderung,1
Notbremse-Söder,Markus Söder,könig von bayern,1
Notbremse-Söder,Markus Söder,bayerischer ministerpräsident,1
Notbremse-Söder,Markus Söder,hohe inzidenz an hotspots,1
Notbremse-Söder,Markus Söder,bayrischer ministerpräsident,1
Notbremse-Söder,Markus Söder,csu-vorsitzender,1
Notbremse-Söder,Markus Söder,dominant,1
Notbremse-Söder,Markus Söder,dritte welle,1
Notbremse-Söder,Markus Söder,ministerpräsident,1
Notbremse-Söder,Markus Söder,bayer,1
Notbremse-Söder,Markus Söder,forderung nach notbremse bei immens steigender inzidenz,1
Notbremse-Söder,Markus Söder,härtere corona-maßnahmen,1
Ofen-Habeck,Robert Habeck,grüne,2
Ofen-Habeck,Robert Habeck,wirtschaftsminister,2
Ofen-Habeck,Robert Habeck,klimakrise,1
Ofen-Habeck,Robert Habeck,heizungsgesetz,1
Ofen-Habeck,Robert Habeck,grün,1
Ofen-Habeck,Robert Habeck,aufrüster,1
Ofen-Habeck,Robert Habeck,wollte eine pauschale fürs heizen,1
Ofen-Habeck,Robert Habeck,ökotyp,1
Ofen-Habeck,Robert Habeck,redet viel,1
Ofen-Habeck,Robert Habeck,regierung,1
Ofen-Habeck,Robert Habeck,abschaffung von gasöfen,1
Ofen-Habeck,Robert Habeck,förderung neue energie,1
Ofen-Habeck,Robert Habeck,kritik,1
Ofen-Habeck,Robert Habeck,politiker,1
Ofen-Habeck,Robert Habeck,heizen,1
Ofen-Habeck,Robert Habeck,backen,1
Ofen-Habeck,Robert Habeck,holzöfen,1
Ofen-Habeck,Robert Habeck,verbot,1
Ofen-Habeck,Robert Habeck,klimawandel,1
Opfer-Schäuble,Wolfgang Schäuble,rollstuhl,4
Opfer-Schäuble,Wolfgang Schäuble,attentat,4
Opfer-Schäuble,Wolfgang Schäuble,hat viel geopfert,1
Opfer-Schäuble,Wolfgang Schäuble,mimt das opfer,1
Opfer-Schäuble,Wolfgang Schäuble,bundestagspräsident,1
Opfer-Schäuble,Wolfgang Schäuble,bezieht sich auf das attentat,1
Opfer-Schäuble,Wolfgang Schäuble,hat eine querschnittslähmung,1
Opfer-Schäuble,Wolfgang Schäuble,hat ein sehr getragenen und verlittenen duktus,1
Opfer-Schäuble,Wolfgang Schäuble,schwabe,1
Opfer-Schäuble,Wolfgang Schäuble,schande für unsere politik,1
Opfer-Schäuble,Wolfgang Schäuble,unfähig,1
Opfer-Schäuble,Wolfgang Schäuble,asozial,1
Opfer-Schäuble,Wolfgang Schäuble,finanzminister,1
Opfer-Schäuble,Wolfgang Schäuble,cdu,1
Opfer-Schäuble,Wolfgang Schäuble,wiedervereinigung,1
Opfer-Schäuble,Wolfgang Schäuble,präsident,1
Opfer-Schäuble,Wolfgang Schäuble,politiker,1
Opfer-Schäuble,Wolfgang Schäuble,abgeordneter,1
Opfer-Schäuble,Wolfgang Schäuble,sitzt im rollstuhl,1
Opfer-Schäuble,Wolfgang Schäuble,ich denke es ist eine anspielung auf die tatsache dass er im rollstuhl saß,1
Opfer-Schäuble,Wolfgang Schäuble,was natürlich im gedächtnis bleibt ist seine verstrickung in die cdu-spendenaffäre,1
Opfer-Schäuble,Wolfgang Schäuble,wirtschaft,1
Opfer-Schäuble,Wolfgang Schäuble,alt,1
Opfer-Schäuble,Wolfgang Schäuble,konservativ,1
Opfer-Schäuble,Wolfgang Schäuble,innenminister,1
Opfer-Schäuble,Wolfgang Schäuble,parteispendenaffäre,1
Opfer-Schäuble,Wolfgang Schäuble,rassistische äußerungen,1
Pack-Gabriel,Sigmar Gabriel,spd,4
Pack-Gabriel,Sigmar Gabriel,ex-spd-vorsitzender,2
Pack-Gabriel,Sigmar Gabriel,polarisierend,1
Pack-Gabriel,Sigmar Gabriel,populistisch,1
Pack-Gabriel,Sigmar Gabriel,soziale gerechtigkeit,1
Pack-Gabriel,Sigmar Gabriel,flüchtlinge,1
Pack-Gabriel,Sigmar Gabriel,ausschreitungen vor flüchtlingsunterkunft,1
Pack-Gabriel,Sigmar Gabriel,rechtsextremismus,1
Pack-Gabriel,Sigmar Gabriel,agenda,1
Pack-Gabriel,Sigmar Gabriel,neoliberal,1
Pack-Gabriel,Sigmar Gabriel,pack meint vermeintlich rechte wähler,1
Pack-Gabriel,Sigmar Gabriel,aufsichtsrat,1
Pack-Gabriel,Sigmar Gabriel,spd-politiker,1
Pack-Gabriel,Sigmar Gabriel,beleidigung von arbeitslosen,1
Pack-Gabriel,Sigmar Gabriel,minister,1
Pack-Gabriel,Sigmar Gabriel,heidenau,1
Pack-Gabriel,Sigmar Gabriel,rechtsradikale,1
Pack-Gabriel,Sigmar Gabriel,flüchtlingsunterkunft,1
Pack-Gabriel,Sigmar Gabriel,nannte leute als pack,1
Pack-Gabriel,Sigmar Gabriel,spd-chef,1
Pack-Gabriel,Sigmar Gabriel,"bezeichnung rechtsradikaler als ""pack""",1
Pack-Gabriel,Sigmar Gabriel,angriffe rechter,1
Panik-Greta,Greta Thunberg,klima,2
Panik-Greta,Greta Thunberg,umwelt,2
Panik-Greta,Greta Thunberg,wahrheit,1
Panik-Greta,Greta Thunberg,umweltschutz,1
Panik-Greta,Greta Thunberg,klimakrise,1
Panik-Greta,Greta Thunberg,stärke,1
Panik-Greta,Greta Thunberg,macht panik,1
Panik-Greta,Greta Thunberg,regt sich schnell auf,1
Panik-Greta,Greta Thunberg,dass sie will das leute in panik geraten,1
Panik-Greta,Greta Thunberg,dass sie panik verbreitet,1
Panik-Greta,Greta Thunberg,nter anderem dass sie einen tweet der nun älter als 5 jahre alt war in dem sie behauptet hat dass die welt in 5 jahren untergehen wird,1
Panik-Greta,Greta Thunberg,klimaaktivistin,1
Panik-Greta,Greta Thunberg,autistin,1
Panik-Greta,Greta Thunberg,prostest,1
Panik-Greta,Greta Thunberg,junge generation,1
Panik-Greta,Greta Thunberg,internetaffine,1
Panik-Greta,Greta Thunberg,klimawandel,1
Panik-Greta,Greta Thunberg,klimaangst,1
Panik-Greta,Greta Thunberg,verstört,1
Panik-Greta,Greta Thunberg,weltuntergang,1
Panik-Greta,Greta Thunberg,fridays for future,1
Panik-Greta,Greta Thunberg,gaza,1
Panik-Greta,Greta Thunberg,klimakind,1
Panik-Greta,Greta Thunberg,autismus,1
Panik-Greta,Greta Thunberg,nervig,1
Panik-Greta,Greta Thunberg,von eltern gesteuert,1
Panik-Greta,Greta Thunberg,klimakatastrophen-warnerin,1
Panik-Greta,Greta Thunberg,fff,1
Panik-Greta,Greta Thunberg,boomer-hassperson,1
Panik-Greta,Greta Thunberg,hüpfen,1
Panik-Greta,Greta Thunberg,vorwürfe,1
Panik-Greta,Greta Thunberg,ideologie,1
Panik-Greta,Greta Thunberg,schule schwänzen,1
Panik-Greta,Greta Thunberg,antisemitismus,1
Panik-Greta,Greta Thunberg,schulstreik,1
Panik-Greta,Greta Thunberg,pro-palästina,1
Panik-Greta,Greta Thunberg,umweltaktivistin,1
Panik-Greta,Greta Thunberg,sorgt sich sich um klima und co2-anstieg,1
Panik-Greta,Greta Thunberg,beschwört das ender der menschheit,1
Panik-Greta,Greta Thunberg,umwelt-aktivistin,1
Panik-Greta,Greta Thunberg,klimaschutz,1
Panik-Greta,Greta Thunberg,aktivistin,1
Panik-Greta,Greta Thunberg,schweden,1
Panik-Merkel,Angela Merkel,flüchtlingskrise,3
Panik-Merkel,Angela Merkel,bundeskanzlerin,3
Panik-Merkel,Angela Merkel,angst,2
Panik-Merkel,Angela Merkel,cdu,2
Panik-Merkel,Angela Merkel,corona,2
Panik-Merkel,Angela Merkel,ehemalige bundeskanzlerin,2
Panik-Merkel,Angela Merkel,panik,1
Panik-Merkel,Angela Merkel,unsicherheit,1
Panik-Merkel,Angela Merkel,abschaltung atomkraftwerke,1
Panik-Merkel,Angela Merkel,einwanderung,1
Panik-Merkel,Angela Merkel,aussitzen,1
Panik-Merkel,Angela Merkel,atomausstieg,1
Panik-Merkel,Angela Merkel,mutti,1
Panik-Merkel,Angela Merkel,neoliberal,1
Panik-Merkel,Angela Merkel,kanzlerin,1
Panik-Merkel,Angela Merkel,ddr,1
Panik-Merkel,Angela Merkel,physikerin,1
Panik-Merkel,Angela Merkel,keine kinder,1
Panik-Merkel,Angela Merkel,rede zur nation,1
Panik-Merkel,Angela Merkel,aufruf zur vorsicht,1
Panik-Merkel,Angela Merkel,panikmache,1
Panik-Merkel,Angela Merkel,stoisch,1
Panik-Merkel,Angela Merkel,flüchtlingssituation,1
Panik-Merkel,Angela Merkel,überstürzter atomausstieg,1
Panik-Merkel,Angela Merkel,strategische fehlentscheidungen,1
Panik-Merkel,Angela Merkel,coronapandemie,1
Panik-Merkel,Angela Merkel,fukushima,1
Panik-Merkel,Angela Merkel,deutschland,1
Panik-Merkel,Angela Merkel,angst vor veränderung,1
Panik-Merkel,Angela Merkel,panische entscheidungen,1
Panik-Merkel,Angela Merkel,verpeilt,1
Panik-Merkel,Angela Merkel,entscheidungsunsicher,1
Panik-Merkel,Angela Merkel,langsam,1
Panik-Merkel,Angela Merkel,konserativ,1
Panik-Merkel,Angela Merkel,zentristisch,1
Panik-Merkel,Angela Merkel,merkel-raute,1
Peak-Boateng,Jérôme Boateng,fußball,4
Peak-Boateng,Jérôme Boateng,fußballer,2
Peak-Boateng,Jérôme Boateng,fc bayern,2
Peak-Boateng,Jérôme Boateng,groß,1
Peak-Boateng,Jérôme Boateng,erfolgreich,1
Peak-Boateng,Jérôme Boateng,beliebt,1
Peak-Boateng,Jérôme Boateng,ist in topform,1
Peak-Boateng,Jérôme Boateng,high performer,1
Peak-Boateng,Jérôme Boateng,nationalmannschaft,1
Peak-Boateng,Jérôme Boateng,bayern,1
Peak-Boateng,Jérôme Boateng,abwehr,1
Peak-Boateng,Jérôme Boateng,häusliche gewalt,1
Peak-Boateng,Jérôme Boateng,nuschelt,1
Peak-Boateng,Jérôme Boateng,gewalt,1
Peak-Boateng,Jérôme Boateng,frauen,1
Peak-Boateng,Jérôme Boateng,farbig,1
Peak-Boateng,Jérôme Boateng,gewalttätig,1
Peak-Boateng,Jérôme Boateng,spieler,1
Peak-Boateng,Jérôme Boateng,rassismus,1
Peak-Boateng,Jérôme Boateng,hat viele spiele gewonnen,1
Peak-Boateng,Jérôme Boateng,den gegner geschlagen,1
Peak-Boateng,Jérôme Boateng,profi,1
Pendler-Habeck,Robert Habeck,unfähig,1
Pendler-Habeck,Robert Habeck,dumm,1
Pendler-Habeck,Robert Habeck,ideologisch verrannt,1
Pendler-Habeck,Robert Habeck,ahnungslos,1
Pendler-Habeck,Robert Habeck,meinngsschwankend,1
Pendler-Habeck,Robert Habeck,lügner,1
Pendler-Habeck,Robert Habeck,kinderbuchautor,1
Pendler-Habeck,Robert Habeck,bahn,1
Pendler-Habeck,Robert Habeck,keine ahnung,1
Pendler-Habeck,Robert Habeck,peinlich,1
Pendler-Habeck,Robert Habeck,politiker,1
Pendler-Habeck,Robert Habeck,pendelt durchs land,1
Pendler-Habeck,Robert Habeck,kommt aus flensburg,1
Pendler-Habeck,Robert Habeck,weiter weg nach berlin,1
Pendler-Habeck,Robert Habeck,sehr vergreister politiker,1
Pendler-Habeck,Robert Habeck,nicht informiert,1
Pendler-Habeck,Robert Habeck,peinliche panne,1
Pendler-Habeck,Robert Habeck,lachnummer,1
Pendler-Habeck,Robert Habeck,grüne,1
Pendler-Habeck,Robert Habeck,klartext,1
Pendler-Habeck,Robert Habeck,fähre,1
Pendler-Habeck,Robert Habeck,bauern,1
Pendler-Habeck,Robert Habeck,angeblich grüner,1
Pendler-Habeck,Robert Habeck,wirtschaftsminister,1
Pendler-Habeck,Robert Habeck,klimaschutzminister,1
Pendler-Habeck,Robert Habeck,uninformiert,1
Pendler-Habeck,Robert Habeck,enttäuschend,1
Pendlerpauschale-Habeck,Robert Habeck,grün,2
Pendlerpauschale-Habeck,Robert Habeck,wirtschaftsminister,2
Pendlerpauschale-Habeck,Robert Habeck,grüne,1
Pendlerpauschale-Habeck,Robert Habeck,verkehrswende,1
Pendlerpauschale-Habeck,Robert Habeck,arbeitsweg,1
Pendlerpauschale-Habeck,Robert Habeck,pendlerpauschale,1
Pendlerpauschale-Habeck,Robert Habeck,haushaltsproblematik,1
Pendlerpauschale-Habeck,Robert Habeck,opportunist,1
Pendlerpauschale-Habeck,Robert Habeck,aufrüster,1
Pendlerpauschale-Habeck,Robert Habeck,sehr grün,1
Pendlerpauschale-Habeck,Robert Habeck,gebildet,1
Pendlerpauschale-Habeck,Robert Habeck,wollte einige sachen einführen die aber nicht geklappt haben,1
Pendlerpauschale-Habeck,Robert Habeck,verkehrsminister,1
Pendlerpauschale-Habeck,Robert Habeck,autobahn,1
Pendlerpauschale-Habeck,Robert Habeck,nichtsnutz,1
Pendlerpauschale-Habeck,Robert Habeck,maut,1
Pendlerpauschale-Habeck,Robert Habeck,politiker,1
Pendlerpauschale-Habeck,Robert Habeck,umstritten,1
Pendlerpauschale-Habeck,Robert Habeck,bürokratisch,1
Pendlerpauschale-Habeck,Robert Habeck,autobegünstigend,1
Pferde-Nahles,Andrea Nahles,spd,1
Pferde-Nahles,Andrea Nahles,bundesagentur für arbeit,1
Pferde-Nahles,Andrea Nahles,agenda,1
Pferde-Nahles,Andrea Nahles,studienabbrecherin,1
Pferde-Nahles,Andrea Nahles,arbeitsministerin,1
Pferde-Nahles,Andrea Nahles,politikerin,1
Pferde-Nahles,Andrea Nahles,tierlieb,1
Pferde-Nahles,Andrea Nahles,unbeschwert,1
Pferde-Nahles,Andrea Nahles,unseriös,1
Pferde-Nahles,Andrea Nahles,verächtlich,1
Pippi-Nahles,Andrea Nahles,spd,4
Pippi-Nahles,Andrea Nahles,unkonventionell,1
Pippi-Nahles,Andrea Nahles,schräg,1
Pippi-Nahles,Andrea Nahles,humoristisch,1
Pippi-Nahles,Andrea Nahles,politische durchsetzungskraft,1
Pippi-Nahles,Andrea Nahles,weltfremd,1
Pippi-Nahles,Andrea Nahles,unseriös,1
Pippi-Nahles,Andrea Nahles,träumerin,1
Pippi-Nahles,Andrea Nahles,unprofessionell,1
Pippi-Nahles,Andrea Nahles,bundestag lied von pippi langstrumpf,1
Pippi-Nahles,Andrea Nahles,protest gegen merkels eigenlob-rede,1
Pippi-Nahles,Andrea Nahles,generalsekretärin spd,1
Pippi-Nahles,Andrea Nahles,arbeitsagentur,1
Pippi-Nahles,Andrea Nahles,agenda,1
Pippi-Nahles,Andrea Nahles,chefin der arbeitsämter,1
Pippi-Nahles,Andrea Nahles,frau,1
Pippi-Nahles,Andrea Nahles,spd-generalsekretärin,1
Pippi-Nahles,Andrea Nahles,sang im bundestag das lied von pippi langstrumpf,1
Pippi-Nahles,Andrea Nahles,lustigmachen über die cdu,1
Pippi-Nahles,Andrea Nahles,ehemalige spd-vorsitzende,1
Pippi-Nahles,Andrea Nahles,chef der arbeitsagentur,1
Pippi-Nahles,Andrea Nahles,freiwilliger rücktritt als spd-chef,1
Pippi-Nahles,Andrea Nahles,pippi langstrumpf,1
Pippi-Nahles,Andrea Nahles,lied gesungen,1
Pippi-Nahles,Andrea Nahles,bundestag,1
Pippi-Nahles,Andrea Nahles,peinlich,1
Pippi-Nahles,Andrea Nahles,ex-ministerin,1
Pippi-Nahles,Andrea Nahles,brillenträgerin,1
Pippi-Nahles,Andrea Nahles,pippi langstrumpf-lied im bundestag gesungen,1
Plagiat-Bärbock,Annalena Baerbock,außenministerin,4
Plagiat-Bärbock,Annalena Baerbock,buch,2
Plagiat-Bärbock,Annalena Baerbock,unehrlich,1
Plagiat-Bärbock,Annalena Baerbock,betrügerisch,1
Plagiat-Bärbock,Annalena Baerbock,hat sich durchgemogelt,1
Plagiat-Bärbock,Annalena Baerbock,dass sie nicht nachweisen konnte was ihre eigenleistung beim studieren war,1
Plagiat-Bärbock,Annalena Baerbock,grünen politikerin,1
Plagiat-Bärbock,Annalena Baerbock,hatte probleme in mit dem lebenslauf,1
Plagiat-Bärbock,Annalena Baerbock,masterarbeit,1
Plagiat-Bärbock,Annalena Baerbock,inkompetent,1
Plagiat-Bärbock,Annalena Baerbock,betrug,1
Plagiat-Bärbock,Annalena Baerbock,nowitzki,1
Plagiat-Bärbock,Annalena Baerbock,grüne,1
Plagiat-Bärbock,Annalena Baerbock,furchtbar,1
Plagiat-Bärbock,Annalena Baerbock,macht uns als außenministerin lächerlich,1
Plagiat-Bärbock,Annalena Baerbock,wertegeleitete politik,1
Plagiat-Bärbock,Annalena Baerbock,fleiß,1
Plagiat-Bärbock,Annalena Baerbock,fliegen,1
Plagiat-Bärbock,Annalena Baerbock,die grünen,1
Plagiat-Bärbock,Annalena Baerbock,kompetenter als erwartet,1
Plagiat-Bärbock,Annalena Baerbock,buch geschrieben mit plagiaten,1
Plagiat-Bärbock,Annalena Baerbock,druckverbot,1
Plagiat-Bärbock,Annalena Baerbock,grünen,1
Plagiat-Bärbock,Annalena Baerbock,der wahlkampf,1
Plagiat-Giffey,Franziska Giffey,politikerin,2
Plagiat-Giffey,Franziska Giffey,doktorarbeit,2
Plagiat-Giffey,Franziska Giffey,schummeln,2
Plagiat-Giffey,Franziska Giffey,abschreiben,2
Plagiat-Giffey,Franziska Giffey,spd,1
Plagiat-Giffey,Franziska Giffey,plagiat,1
Plagiat-Giffey,Franziska Giffey,hat bei ihrer doktorarbeit abgeschrieben,1
Plagiat-Giffey,Franziska Giffey,plagiatorin,1
Plagiat-Giffey,Franziska Giffey,lügnerin,1
Plagiat-Giffey,Franziska Giffey,schummlerin,1
Plagiat-Giffey,Franziska Giffey,doktorarbeit war plagiert,1
Plagiat-Giffey,Franziska Giffey,unangenehme person,1
Plagiat-Giffey,Franziska Giffey,unehrlich,1
Plagiat-Giffey,Franziska Giffey,nicht glaubhaft,1
Plagiat-Giffey,Franziska Giffey,schande,1
Plagiat-Giffey,Franziska Giffey,fu,1
Plagiat-Giffey,Franziska Giffey,prüfung,1
Plagiat-Giffey,Franziska Giffey,aberkennung,1
Plagiat-Giffey,Franziska Giffey,unwahrheit,1
Plagiat-Giffey,Franziska Giffey,betrug in der abschlussarbeit,1
Plagiat-Giffey,Franziska Giffey,sie hat ihre doktorarbeit gefälscht beziehungsweise falsch mit quellen belegt,1
Plagiat-Giffey,Franziska Giffey,berlin,1
Plagiat-Giffey,Franziska Giffey,bürgermeister berlin,1
Plagiat-Giffey,Franziska Giffey,promotionsarbeit mit ungenauen zitaten,1
Plagiat-Giffey,Franziska Giffey,"""robert schmidt""",1
Plagiat-Giffey,Franziska Giffey,"hat ""schmidt"" nichts wichtigeres zu tun",1
Podcast-Drosten,Christian Drosten,corona,7
Podcast-Drosten,Christian Drosten,virologe,7
Podcast-Drosten,Christian Drosten,arzt,2
Podcast-Drosten,Christian Drosten,wissenschaftler,2
Podcast-Drosten,Christian Drosten,empfehlungen,1
Podcast-Drosten,Christian Drosten,covid19,1
Podcast-Drosten,Christian Drosten,robert-koch-institut,1
Podcast-Drosten,Christian Drosten,viele beiträge in podcast,1
Podcast-Drosten,Christian Drosten,verunsicherungen,1
Podcast-Drosten,Christian Drosten,aufklärung,1
Podcast-Drosten,Christian Drosten,covid-experte,1
Podcast-Drosten,Christian Drosten,hat podcast zu corona gemacht,1
Podcast-Drosten,Christian Drosten,redet viel,1
Podcast-Drosten,Christian Drosten,sehr präsent in den medien vor allem in podcasts,1
Podcast-Drosten,Christian Drosten,gesundheit,1
Podcast-Drosten,Christian Drosten,aussagen,1
Podcast-Drosten,Christian Drosten,informationen über pandemie,1
Podcast-Drosten,Christian Drosten,talkshow-gast,1
Podcast-Drosten,Christian Drosten,umstritten,1
Podcast-Drosten,Christian Drosten,plaudertasche,1
Podcast-Drosten,Christian Drosten,manipulierend,1
Podcast-Drosten,Christian Drosten,pandemie,1
Podcast-Drosten,Christian Drosten,öffentlichkeitsaffin,1
Pokal-Klose,Miroslav Klose,weltmeister,5
Pokal-Klose,Miroslav Klose,torschützenkönig,3
Pokal-Klose,Miroslav Klose,fußball,2
Pokal-Klose,Miroslav Klose,dfb-pokal,2
Pokal-Klose,Miroslav Klose,bayern münchen,2
Pokal-Klose,Miroslav Klose,fußballer,2
Pokal-Klose,Miroslav Klose,fairness,1
Pokal-Klose,Miroslav Klose,siegermentalität,1
Pokal-Klose,Miroslav Klose,sympathisch,1
Pokal-Klose,Miroslav Klose,vorbild,1
Pokal-Klose,Miroslav Klose,bodenständig,1
Pokal-Klose,Miroslav Klose,deutscher meister,1
Pokal-Klose,Miroslav Klose,dfb,1
Pokal-Klose,Miroslav Klose,nationalmanschaft,1
Pokal-Klose,Miroslav Klose,2014 gewinnt klose die wm,1
Pokal-Klose,Miroslav Klose,polnischer herkunft,1
Pokal-Klose,Miroslav Klose,legende,1
Pokal-Klose,Miroslav Klose,nationalmannschaft,1
Pokal-Klose,Miroslav Klose,deutsche meisterschaft,1
Pokal-Klose,Miroslav Klose,deutscher ex-fußballer,1
Pokal-Klose,Miroslav Klose,polnische abstammung,1
Pokal-Klose,Miroslav Klose,trainer,1
Pokal-Klose,Miroslav Klose,pole,1
Pokal-Klose,Miroslav Klose,ehemaliger fußballer,1
Pokal-Klose,Miroslav Klose,deutsche nationalmannschaft,1
Pokal-Klose,Miroslav Klose,fc bayern,1
Pokal-Klose,Miroslav Klose,rom,1
Polizeigewalt-Scholz,Olaf Scholz,hamburg,2
Polizeigewalt-Scholz,Olaf Scholz,bürgermeister,1
Polizeigewalt-Scholz,Olaf Scholz,eskalation,1
Polizeigewalt-Scholz,Olaf Scholz,bundeskanzler,1
Polizeigewalt-Scholz,Olaf Scholz,spd,1
Polizeigewalt-Scholz,Olaf Scholz,g20,1
Polizeigewalt-Scholz,Olaf Scholz,mögliche verbindung zu polizeilichen themen,1
Polizeigewalt-Scholz,Olaf Scholz,politische kontroversen,1
Polizeigewalt-Scholz,Olaf Scholz,öffentliche wahrnehmung,1
Privatschul-Schwesig,Manuela Schwesig,politikerin,2
Privatschul-Schwesig,Manuela Schwesig,spd,1
Privatschul-Schwesig,Manuela Schwesig,schleswig-holstein,1
Privatschul-Schwesig,Manuela Schwesig,planlos,1
Privatschul-Schwesig,Manuela Schwesig,schickt ihre kinder auf eine privatschule aber predigt was anderes,1
Privatschul-Schwesig,Manuela Schwesig,hübsch,1
Privatschul-Schwesig,Manuela Schwesig,ostdeutsch,1
Privatschul-Schwesig,Manuela Schwesig,ministerpräsidentin,1
Privatschul-Schwesig,Manuela Schwesig,mecklenburg-vorpommern,1
Privatschul-Schwesig,Manuela Schwesig,helikopter,1
Privatschul-Schwesig,Manuela Schwesig,verwöhnter sohn,1
Privatschul-Schwesig,Manuela Schwesig,abgehoben,1
Privatschul-Schwesig,Manuela Schwesig,elitär,1
Privatschul-Schwesig,Manuela Schwesig,unsozial,1
Privatschul-Schwesig,Manuela Schwesig,kapitalistisch,1
Privatschul-Schwesig,Manuela Schwesig,links,1
Privatschul-Schwesig,Manuela Schwesig,sohn auf privatschule,1
Privatschul-Schwesig,Manuela Schwesig,elitistisch,1
Privatschul-Schwesig,Manuela Schwesig,rechte sozialdemokratin,1
Privatschul-Schwesig,Manuela Schwesig,private bildung,1
Problem-Seehofer,Horst Seehofer,csu,2
Problem-Seehofer,Horst Seehofer,ich hab ein problem mit seehofer,1
Problem-Seehofer,Horst Seehofer,viele probleme hat er aufgebauscht vor allem migranten,1
Problem-Seehofer,Horst Seehofer,"""problembär"" bruno",1
Problem-Seehofer,Horst Seehofer,management dieses vorfalls ?,1
Problem-Seehofer,Horst Seehofer,unionsstreit,1
